month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest
7,18,610,0,727,2,WN,273,LGA,MDW
12,16,1456,-4,1608,-3,US,2152,LGA,BOS
10,1,1725,-4,2010,-22,UA,1078,EWR,SAT
10,27,554,-6,705,-12,EV,5747,LGA,IAD
11,22,1616,16,1744,-7,9E,3357,LGA,BNA
5,12,1557,7,1835,-25,AA,763,LGA,DFW
9,23,1732,7,1932,11,EV,3850,EWR,DAY
10,18,1406,66,1625,59,DL,1798,EWR,ATL
8,18,1843,33,2006,21,WN,1368,LGA,BNA
8,8,1306,21,1525,-5,WN,3316,EWR,HOU
10,14,2105,-5,2245,-21,EV,4885,LGA,ILM
6,10,1913,18,2243,28,UA,1152,EWR,PDX
11,15,1757,-3,2045,6,DL,2147,LGA,ATL
6,17,759,-1,1046,-19,B6,25,JFK,FLL
2,27,2038,63,2248,63,9E,3899,JFK,CLE
5,14,1545,0,1800,-23,DL,2143,JFK,ATL
9,15,2006,-7,2241,-13,EV,4141,EWR,OKC
11,15,1647,78,1751,54,EV,5455,LGA,SYR
5,23,1900,170,2209,260,EV,4974,LGA,BNA
6,2,809,-6,952,-26,DL,2119,LGA,MSP
3,20,1819,-1,1938,-27,AA,353,LGA,ORD
4,26,1202,2,1520,10,AA,977,EWR,MIA
8,24,1732,-13,1851,-34,MQ,3301,LGA,RDU
4,23,830,0,1130,10,UA,1400,EWR,MCO
7,1,2016,9,2239,-20,B6,1505,JFK,ABQ
9,20,952,-8,1103,-17,US,2175,LGA,DCA
6,15,2038,-2,2138,-27,WN,2284,LGA,MDW
3,4,1030,-5,1215,-28,EV,4269,EWR,CHS
8,12,2032,-8,2138,-16,B6,2680,EWR,BOS
3,21,709,-1,1027,-8,VX,399,JFK,LAX
6,2,2141,1,27,3,B6,199,JFK,LAS
1,23,1701,151,1939,124,AA,883,EWR,DFW
11,18,1955,50,2107,27,EV,5383,LGA,ROC
7,19,1711,6,1848,-22,AA,1711,JFK,ORD
2,8,NA,NA,NA,NA,MQ,4582,LGA,CLT
9,11,1557,-3,1838,3,DL,221,LGA,ATL
10,8,1812,9,1934,-11,UA,1177,EWR,ORD
8,7,1712,-3,1950,-2,9E,3310,JFK,MCI
9,20,1544,51,1759,12,UA,1270,EWR,MCO
3,17,559,-1,744,21,B6,208,JFK,BUF
9,9,930,-5,1155,-35,B6,223,JFK,LAX
3,29,1345,-5,1547,-10,EV,4687,EWR,CVG
1,22,1721,-4,1928,-5,EV,4323,EWR,CVG
11,18,714,4,856,11,AA,305,LGA,ORD
12,18,1617,15,1828,-17,DL,407,JFK,ATL
2,2,1512,13,1743,6,B6,119,JFK,MSY
11,19,1443,-3,1631,-13,EV,4175,EWR,AVL
8,5,1734,-1,2024,-6,AA,145,JFK,SAN
4,29,1904,19,2117,7,9E,3403,JFK,MCI
9,22,1532,-8,1648,-2,US,834,LGA,PHL
9,3,1118,19,1301,7,MQ,3281,LGA,CMH
7,23,1720,25,2022,42,UA,483,EWR,LAX
8,16,1657,27,1952,22,AA,881,JFK,DFW
11,22,1502,2,1654,43,US,2152,LGA,BOS
10,18,1003,3,1142,11,FL,357,LGA,CAK
1,30,955,-5,1316,11,B6,503,EWR,FLL
11,25,1648,-2,1935,-27,B6,89,JFK,SAN
8,28,1842,-8,2128,-32,AA,119,EWR,LAX
6,25,1020,-5,1237,15,US,604,EWR,PHX
2,26,1556,-9,1912,1,B6,157,JFK,MCO
12,28,829,-6,1154,6,UA,472,LGA,IAH
4,23,1023,-7,1157,0,EV,4360,EWR,PIT
7,16,1703,-2,1950,-30,AA,1999,EWR,MIA
12,13,1859,24,2208,3,DL,442,JFK,SEA
9,18,1818,-12,1923,-27,MQ,3486,LGA,BNA
2,19,1545,165,1720,194,9E,3638,JFK,PHL
7,22,656,-4,826,-9,WN,1696,EWR,STL
6,7,1714,14,1942,-43,AA,181,JFK,LAX
8,2,959,-1,1219,-25,UA,1148,EWR,TPA
8,12,1936,1,2125,5,MQ,3535,JFK,CMH
4,14,1551,6,1935,25,AA,133,JFK,LAX
9,30,1026,-4,1257,-17,B6,483,JFK,MCO
10,4,2050,140,2326,134,B6,711,JFK,LAS
10,8,550,5,822,-5,UA,1714,LGA,IAH
12,4,1017,-10,1134,-22,EV,4129,EWR,BNA
8,16,1144,29,1252,22,MQ,3718,EWR,ORD
2,21,1406,12,1715,11,UA,1164,EWR,FLL
1,8,1018,3,1124,-7,EV,4663,EWR,IAD
4,23,2050,75,2300,61,EV,4333,EWR,TUL
6,17,1331,30,1438,27,EV,4129,EWR,DCA
1,8,1347,-3,1526,8,EV,4171,EWR,MSN
6,6,708,2,955,-6,UA,1665,EWR,LAX
3,7,951,-3,1318,14,UA,255,EWR,FLL
5,21,654,11,850,1,EV,4150,EWR,CVG
9,3,1025,-4,1227,-12,US,625,JFK,PHX
2,4,2351,-8,428,-16,B6,739,JFK,PSE
3,5,1725,-10,1933,-9,DL,2331,LGA,DTW
12,31,1602,2,1926,19,B6,1117,LGA,TPA
4,12,604,-6,740,-39,DL,1919,LGA,MSP
12,20,1517,117,1635,106,EV,4104,EWR,BNA
6,13,1640,55,2119,133,DL,1129,LGA,MIA
12,28,1829,-1,1938,-39,9E,2958,JFK,ORF
1,5,1305,5,1452,2,MQ,4426,LGA,CMH
6,10,625,-5,913,-3,B6,27,JFK,TPA
9,23,640,0,748,-22,WN,465,LGA,MKE
9,26,625,-5,857,0,B6,211,JFK,LAS
4,23,2233,78,11,61,MQ,4584,LGA,CLT
10,15,753,-7,903,-30,UA,544,LGA,ORD
12,23,NA,NA,NA,NA,EV,5714,JFK,IAD
3,25,1628,99,1754,89,EV,4323,EWR,RDU
6,1,558,-2,705,-7,EV,5747,LGA,IAD
11,21,2310,25,14,21,B6,108,JFK,PWM
11,5,1806,-7,1923,-11,EV,4131,EWR,RIC
3,26,1657,-8,1937,-33,AA,1905,EWR,DFW
7,13,1724,19,1959,-1,DL,503,JFK,SAN
2,5,607,7,731,15,EV,4201,EWR,IAD
11,3,1639,-11,1949,-13,B6,89,JFK,SAN
7,5,1706,-9,1908,-44,9E,3310,JFK,MCI
2,11,NA,NA,NA,NA,AA,1905,EWR,DFW
5,27,1706,1,1847,3,UA,1242,LGA,ORD
12,12,1507,-3,1825,-10,AA,1327,LGA,PBI
1,4,946,1,1107,-23,AA,319,LGA,ORD
11,26,1445,-1,1738,-15,B6,325,JFK,TPA
11,27,859,0,1108,4,MQ,3565,LGA,CLT
1,10,800,0,1056,-28,DL,2143,JFK,MIA
10,7,648,-7,900,-20,AA,1263,JFK,LAS
5,25,1047,-3,1159,-10,B6,4,JFK,BUF
7,30,722,-8,1026,-7,DL,1771,JFK,SEA
7,6,703,3,827,-3,WN,1130,EWR,STL
7,19,1535,125,1847,142,B6,505,EWR,FLL
12,20,2152,-3,2337,3,B6,985,JFK,RDU
12,13,2118,38,30,31,B6,523,JFK,LAX
2,18,730,25,930,2,UA,647,EWR,DEN
5,30,640,-5,852,-14,US,334,EWR,PHX
3,15,1830,-5,2032,-8,DL,2131,LGA,DTW
8,28,1153,-7,1246,-31,DL,1006,JFK,BOS
9,19,1426,-4,1610,-16,EV,5044,EWR,MSP
9,13,1434,14,1641,48,FL,721,LGA,CAK
3,22,628,-5,739,-6,EV,4241,EWR,DCA
7,19,1711,36,1836,20,EV,4702,EWR,GSO
2,20,920,-9,1410,-16,B6,215,EWR,SJU
5,9,1809,60,2017,72,EV,4658,EWR,CHS
9,20,1617,-3,1930,-10,AA,1410,LGA,MIA
6,8,655,-5,927,-52,B6,671,JFK,LAX
8,15,2004,-6,2123,-11,B6,418,JFK,BOS
3,8,624,-6,820,9,UA,429,EWR,CLE
6,13,53,248,302,229,B6,115,JFK,MSY
7,2,1500,20,1752,65,B6,575,JFK,MSY
9,19,1335,6,1552,-10,B6,1311,JFK,LAS
12,10,NA,NA,NA,NA,EV,4711,EWR,STL
6,30,NA,NA,NA,NA,EV,5048,LGA,RIC
9,18,726,-3,957,50,EV,4125,EWR,GSO
11,19,1439,74,1624,57,EV,5299,LGA,MEM
8,1,1940,160,2222,179,9E,3448,JFK,CVG
3,18,1257,-3,1458,8,MQ,4426,LGA,CMH
6,26,1457,-2,1737,0,DL,451,LGA,ATL
2,17,2140,10,21,0,B6,383,LGA,FLL
11,25,657,-3,817,8,US,2169,LGA,DCA
3,17,849,64,1109,58,DL,807,EWR,ATL
2,25,2108,-7,2156,-18,EV,4404,EWR,PVD
2,23,924,-6,1244,2,B6,375,LGA,FLL
10,26,1717,2,1816,-19,UA,551,EWR,BOS
11,3,758,-2,917,-12,UA,1492,EWR,ORD
10,8,2023,17,2220,7,EV,4321,EWR,MCI
6,27,1442,2,1732,-17,DL,1902,LGA,PBI
6,23,2044,13,1,73,B6,135,JFK,PHX
7,28,2320,115,152,113,UA,1611,EWR,IAH
4,20,1544,-11,1703,-12,MQ,4622,LGA,BNA
8,6,823,-7,922,-28,AA,1838,JFK,BOS
7,18,953,-7,1421,-9,HA,51,JFK,HNL
3,26,1416,-9,1730,-20,UA,257,JFK,SFO
3,30,1151,-9,1245,-20,US,2126,LGA,BOS
3,16,745,-5,906,-14,WN,2059,LGA,BNA
10,4,1238,-2,1513,-7,AA,300,EWR,DFW
5,17,2204,64,2355,62,EV,4700,EWR,CLT
10,18,451,-9,645,-3,US,1843,EWR,CLT
12,27,1307,8,1622,8,AA,1256,LGA,MIA
11,19,2048,8,2323,-3,EV,4204,EWR,OKC
5,5,1716,1,1948,-12,WN,717,EWR,HOU
6,18,2313,113,19,100,EV,4141,EWR,DCA
5,31,1558,3,1810,-5,WN,3952,EWR,DEN
9,22,826,-4,931,-16,9E,3879,JFK,BWI
5,29,1752,12,1941,6,WN,1596,EWR,STL
3,18,1827,-2,2105,30,US,373,JFK,CLT
3,18,1653,13,1906,16,MQ,4540,LGA,DTW
2,7,658,-7,942,-19,B6,389,LGA,MCO
1,14,1735,15,2036,-4,AA,1999,EWR,MIA
6,24,918,138,1147,137,DL,1547,LGA,ATL
11,26,1728,28,1856,37,US,2189,LGA,DCA
10,28,1501,-4,1652,-11,EV,4572,EWR,GSP
12,14,929,9,1300,15,VX,407,JFK,LAX
8,16,2108,73,2257,40,EV,5395,LGA,TVC
5,7,852,-8,1200,-4,B6,507,EWR,FLL
3,10,1127,-3,1231,-18,EV,4287,EWR,ROC
4,8,822,17,1115,17,DL,2395,LGA,PBI
11,5,1710,-4,1831,-4,EV,5815,EWR,RIC
10,11,2203,64,2328,33,EV,4368,EWR,DAY
5,16,1248,-2,1516,-24,AA,745,LGA,DFW
6,3,1608,68,1727,49,UA,741,LGA,ORD
11,13,1949,3,2058,6,EV,4312,EWR,DCA
1,27,1439,-4,1741,-20,UA,595,EWR,AUS
5,10,950,-5,1203,-7,9E,4060,LGA,DAY
7,22,2247,292,220,306,UA,212,EWR,SFO
4,21,1555,-1,1724,-3,UA,1524,EWR,ORD
5,3,1507,-2,1707,3,EV,4572,EWR,GSP
2,14,604,-6,910,0,AA,1895,EWR,MIA
12,22,2052,82,1,86,AA,1691,EWR,DFW
11,6,1134,-1,1426,-13,DL,1875,LGA,TPA
8,12,2116,0,2227,-22,B6,702,JFK,BUF
11,28,903,-2,1215,-4,B6,229,JFK,RSW
4,5,1327,-2,1535,2,EV,4612,EWR,MSP
12,8,1210,3,1308,-15,DL,437,JFK,BOS
12,16,1253,3,1358,-17,WN,144,LGA,MKE
9,27,748,-7,858,-12,MQ,3370,JFK,DCA
3,13,1823,48,2011,29,DL,2331,LGA,DTW
9,8,654,-6,926,-37,B6,23,JFK,LAX
2,1,1834,-6,2040,-9,DL,2131,LGA,DTW
4,2,1132,-3,1457,8,DL,2044,LGA,MIA
5,12,1625,10,NA,NA,MQ,4657,LGA,ATL
3,30,731,1,855,12,B6,44,JFK,SYR
1,22,653,-12,1001,-34,VX,399,JFK,LAX
9,25,1218,14,1423,-6,UA,998,EWR,PHX
4,11,659,-1,1011,-5,UA,1497,EWR,RSW
11,12,617,-13,925,6,B6,1099,LGA,MCO
10,11,840,15,1120,5,B6,281,JFK,HOU
6,21,1458,3,1648,3,MQ,3359,JFK,RDU
11,7,1821,52,2047,66,EV,3849,EWR,CVG
2,22,1608,160,1805,153,EV,4360,EWR,MSP
12,10,622,-8,815,-15,MQ,2810,LGA,DTW
4,1,1924,-1,2117,-7,9E,3444,JFK,RDU
4,20,1727,-4,2003,-9,B6,179,JFK,PHX
12,11,1530,35,1655,30,MQ,3425,JFK,DCA
6,27,2146,226,109,247,B6,359,JFK,BUR
1,31,1654,-6,1810,-30,MQ,4323,JFK,ORF
9,12,50,115,155,117,B6,718,JFK,BOS
10,29,634,-7,859,54,EV,4522,EWR,BNA
5,10,2244,-1,16,15,B6,30,JFK,ROC
12,24,818,8,1046,3,DL,433,JFK,ATL
12,12,801,1,1137,22,AA,2267,LGA,MIA
1,12,803,-12,937,-20,9E,3521,JFK,ORD
5,8,1741,11,2019,-20,B6,83,JFK,SEA
5,8,2012,198,2310,222,EV,4705,EWR,ATL
6,6,1650,-10,1955,-40,B6,91,JFK,OAK
5,2,1725,5,1956,-24,UA,1712,EWR,IAH
9,19,1857,-3,2041,-41,DL,1715,LGA,MSY
10,30,1449,-1,1736,-19,UA,395,EWR,FLL
5,23,NA,NA,NA,NA,EV,4975,EWR,MSP
11,4,2038,98,2225,106,UA,693,LGA,ORD
11,16,1525,-4,1636,-24,EV,5803,EWR,PIT
1,30,1915,10,2207,-18,AA,21,JFK,LAX
7,28,2211,136,27,162,MQ,3374,JFK,RDU
9,19,1846,46,2022,62,WN,441,EWR,MDW
1,20,2139,94,2234,85,EV,4309,EWR,ALB
6,16,1303,3,1431,6,UA,1734,EWR,ORD
12,30,854,-6,1225,19,DL,1885,LGA,MCO
10,28,1807,-8,1930,-16,9E,3513,LGA,MKE
2,13,1347,-3,1637,9,DL,1705,LGA,MSY
4,12,1806,37,2140,35,VX,193,EWR,SFO
11,17,1809,139,2030,165,9E,2927,JFK,ORD
11,21,858,-2,1229,-6,UA,504,JFK,SFO
5,23,NA,NA,NA,NA,EV,4940,LGA,CHS
4,27,957,2,1142,2,AA,319,LGA,ORD
7,30,1858,-7,2033,-30,9E,3433,JFK,PIT
7,28,1025,-4,1143,2,EV,3853,EWR,BNA
2,20,1456,0,1641,17,9E,4357,JFK,ORF
4,20,658,-2,1023,-2,DL,1415,JFK,SLC
4,16,1948,-7,2125,-14,EV,3823,LGA,CLE
10,11,1614,-1,1859,-16,AA,65,JFK,DFW
12,25,1853,-5,2128,-22,B6,711,JFK,LAS
9,26,826,-3,1004,-25,MQ,3478,LGA,DTW
10,20,900,-5,1045,-28,DL,181,LGA,DTW
10,23,1940,10,2306,16,DL,795,JFK,SLC
2,9,NA,NA,NA,NA,AA,1813,JFK,MCO
9,30,2041,-4,2147,-21,DL,985,JFK,BOS
12,26,1853,-6,2057,-28,EV,5567,LGA,CAE
7,5,1848,-7,2136,-29,VX,169,EWR,LAX
7,1,2010,15,2156,11,MQ,3374,JFK,RDU
2,23,914,-6,1411,-10,UA,1519,EWR,STT
2,8,NA,NA,NA,NA,FL,348,LGA,ATL
1,7,1239,-6,1533,-17,AA,745,LGA,DFW
8,29,1247,-9,1446,-35,EV,4682,EWR,MSY
3,25,2127,47,2225,37,B6,1178,EWR,BOS
5,10,1452,-3,1748,-32,AA,1769,JFK,MIA
2,2,724,-5,858,-22,EV,4090,EWR,STL
12,15,NA,NA,NA,NA,WN,1955,LGA,ATL
6,12,NA,NA,NA,NA,US,681,EWR,PHX
11,21,1255,-4,1456,-5,US,1843,LGA,CLT
6,5,846,40,1100,57,EV,4691,EWR,DAY
9,11,531,1,800,-10,UA,489,EWR,IAH
10,30,1850,-9,2048,-30,9E,3854,LGA,GSP
3,30,745,-5,1028,-17,B6,389,LGA,MCO
12,6,1608,24,1818,28,US,1767,LGA,CLT
4,5,627,-2,829,4,US,1507,EWR,CLT
11,24,1323,-7,1631,-3,B6,431,LGA,SRQ
9,29,1644,104,1908,70,B6,573,EWR,TPA
7,11,1437,-2,1649,5,DL,1819,LGA,MSP
9,21,1200,0,1539,48,DL,863,JFK,LAX
1,31,1255,-5,1620,10,WN,2239,EWR,HOU
7,16,1708,-8,1836,-12,B6,408,JFK,PWM
2,24,1916,6,2148,-14,UA,1182,EWR,LAS
6,8,1503,3,1612,-34,UA,1111,LGA,ORD
12,16,647,17,1004,26,B6,929,JFK,RSW
9,25,1743,8,2005,5,WN,401,LGA,DEN
9,4,959,-6,1216,-20,B6,411,JFK,LAS
9,7,1647,27,1942,7,AA,172,EWR,MIA
1,3,2059,59,2236,59,EV,5676,EWR,GSO
5,9,802,-3,1046,-17,DL,2395,LGA,PBI
8,14,1851,27,2252,83,B6,1013,JFK,LGB
8,23,2102,117,6,136,UA,1236,EWR,PBI
6,3,630,-5,836,-28,DL,27,JFK,ATL
8,12,620,1,928,24,UA,742,EWR,LAX
8,4,1156,-4,1513,12,UA,1010,EWR,SNA
3,26,805,-5,1143,19,DL,2070,LGA,RSW
2,7,1346,-4,1623,0,B6,615,JFK,JAX
4,29,911,-1,1158,-2,B6,59,JFK,TPA
4,25,2046,42,2358,52,UA,1130,EWR,DFW
7,21,2106,186,2329,170,DL,61,LGA,ATL
3,5,804,-6,1059,-24,DL,1271,JFK,FLL
11,6,1954,-6,2221,-18,DL,1147,LGA,ATL
5,27,740,-10,1016,-19,B6,983,LGA,TPA
4,12,2112,132,2246,121,EV,5038,LGA,BHM
7,23,1413,7,1619,11,EV,3836,EWR,CVG
7,11,1258,49,1403,47,B6,1191,JFK,ACK
7,17,1252,11,1512,-6,B6,927,EWR,MCO
6,12,2001,-4,2246,-24,UA,1241,EWR,TPA
7,30,1259,-1,1414,-3,EV,6054,EWR,IAD
12,27,2106,-9,2255,-20,MQ,3384,LGA,CLT
2,1,1934,4,2302,15,DL,1854,LGA,FLL
4,7,834,-1,1133,-2,AA,717,LGA,DFW
3,11,1840,-7,2149,-30,UA,389,JFK,SFO
11,12,1132,32,1254,44,US,2144,LGA,BOS
6,21,640,-1,933,-7,UA,1701,EWR,FLL
11,7,1935,3,2234,0,UA,1269,EWR,PBI
10,8,1156,-4,1505,-10,UA,766,JFK,SFO
4,28,1737,62,1919,67,EV,4663,EWR,RDU
9,30,1955,-5,2219,-11,DL,1147,LGA,ATL
3,18,555,-5,723,-1,EV,5689,LGA,IAD
8,1,1711,137,1922,132,EV,4978,LGA,CLT
5,18,1024,-6,1130,-16,EV,4240,EWR,BUF
3,8,558,-2,847,17,DL,461,LGA,ATL
11,25,600,-1,811,0,EV,4471,EWR,CLT
11,9,1723,-7,2034,-12,B6,359,JFK,BUR
9,13,1457,-3,1647,-10,US,802,EWR,CLT
12,2,953,-7,1101,-19,US,2175,LGA,DCA
6,14,1035,36,1230,23,EV,4495,EWR,SAV
7,28,649,-1,936,5,B6,525,JFK,TPA
10,27,1249,20,1402,17,B6,1386,JFK,ROC
10,24,831,-9,948,-12,EV,4252,EWR,MKE
10,20,1353,3,1646,3,B6,1783,JFK,MCO
11,12,1603,-2,1752,-3,AA,343,LGA,ORD
4,15,1155,-5,1447,-22,DL,1174,LGA,PBI
11,1,1843,-12,2019,-16,AA,359,LGA,ORD
6,16,1825,-11,1953,-22,B6,130,JFK,BUF
7,15,1301,6,1408,-17,WN,546,LGA,MKE
7,23,830,0,1010,-5,MQ,3272,LGA,CLE
11,3,1523,-7,1859,14,AA,85,JFK,SFO
8,20,1847,27,2038,-14,9E,3542,JFK,MSP
10,29,1529,0,1716,16,UA,1638,EWR,CLE
6,19,1830,-5,2142,-31,B6,173,JFK,SJC
3,21,1311,1,1453,6,EV,4681,EWR,GSO
8,22,728,-1,1008,-11,B6,461,LGA,PBI
8,17,1658,13,1810,-17,B6,2302,JFK,BUF
10,2,736,-10,921,-22,B6,1273,JFK,CHS
5,12,2019,-4,2303,-22,UA,489,EWR,DFW
2,22,1138,8,1334,14,WN,3652,EWR,STL
8,22,541,-4,916,-5,B6,939,JFK,BQN
3,1,926,-3,1407,-19,B6,215,EWR,SJU
7,24,1316,-1,1514,-14,EV,4304,EWR,MSY
10,12,702,-2,1008,-17,DL,1415,JFK,SLC
4,10,1553,-2,1825,15,WN,266,EWR,DEN
10,24,1520,-5,1715,-11,EV,4576,EWR,GRR
8,19,558,-2,714,-11,AA,301,LGA,ORD
4,2,547,-13,737,-28,EV,5020,LGA,MEM
7,14,1255,0,1529,10,EV,3851,EWR,ATL
3,17,1029,-1,1216,1,MQ,4471,LGA,RDU
2,28,1724,3,2005,-44,UA,1460,EWR,SNA
4,5,2048,-7,2217,2,MQ,3744,EWR,ORD
3,4,1716,16,1915,36,UA,626,LGA,ORD
6,28,34,189,247,168,UA,407,EWR,IAH
4,9,1545,65,1909,76,DL,1779,LGA,FLL
6,30,1027,-3,1233,-12,DL,1529,JFK,LAS
12,7,956,-9,1135,-20,MQ,3572,LGA,CLE
7,12,1830,45,2120,10,AA,1611,LGA,MIA
2,6,1815,-5,2152,2,AA,119,EWR,LAX
4,15,1255,-5,1406,-25,UA,1001,EWR,ORD
1,28,819,-3,1014,-5,EV,4691,EWR,DAY
11,7,644,-6,739,-20,B6,318,JFK,BOS
5,29,2235,36,2354,50,EV,4276,EWR,BDL
8,25,1349,-10,1457,-47,AA,337,LGA,ORD
3,7,2011,-4,2230,-9,9E,4033,LGA,TYS
8,19,1904,44,2202,21,DL,83,JFK,MIA
5,29,1450,5,1812,7,AA,1925,LGA,MIA
5,31,1727,-3,1953,-24,UA,1109,EWR,MCO
7,31,1318,13,1423,-2,WN,165,EWR,BNA
6,11,621,-9,845,-20,UA,319,LGA,IAH
10,3,827,-3,1036,3,DL,2119,LGA,MSP
1,16,1223,87,1324,76,UA,1047,EWR,BOS
4,4,1847,-8,2043,-7,MQ,4649,LGA,MSP
11,22,1809,-6,2107,-20,9E,2915,JFK,DFW
12,30,1023,103,1307,112,MQ,3419,LGA,ATL
4,16,846,-9,1159,1,UA,421,EWR,LAX
5,28,2048,-12,2348,10,B6,399,LGA,MCO
7,13,1133,33,1253,40,US,2171,LGA,DCA
4,18,2016,16,2144,25,US,2189,LGA,DCA
4,7,2144,-2,121,-21,B6,701,JFK,SJU
10,23,1739,-3,1937,-3,EV,4382,EWR,DTW
10,24,1453,-2,1630,0,MQ,3231,JFK,PIT
10,11,1823,-7,2050,-22,B6,711,JFK,LAS
2,19,2113,25,5,10,UA,799,EWR,FLL
4,13,737,42,959,47,B6,117,JFK,MSY
4,10,555,-5,805,7,EV,5068,EWR,DTW
12,5,824,-5,1046,18,B6,219,JFK,CLT
3,15,1317,3,1532,-3,FL,348,LGA,ATL
2,5,712,12,834,27,US,2163,LGA,DCA
6,8,1201,1,1309,-4,9E,3381,JFK,BOS
8,29,2335,30,31,18,B6,718,JFK,BOS
8,3,1519,-1,1750,-8,UA,1222,EWR,LAS
6,2,825,-4,1023,-11,MQ,4478,LGA,DTW
12,27,720,-10,1158,-22,B6,1289,EWR,SJU
3,22,1101,0,1416,-17,UA,73,EWR,SFO
4,1,1159,-10,1429,-15,B6,523,EWR,MCO
9,25,819,-6,1010,-13,US,409,EWR,CLT
2,1,1718,3,2025,-15,DL,503,JFK,SAN
9,11,622,-3,747,7,WN,1708,LGA,MDW
12,9,NA,NA,NA,NA,EV,4175,EWR,AVL
9,16,922,-9,1227,-8,B6,271,LGA,FLL
12,21,2113,7,3,-4,B6,705,EWR,FLL
6,24,1600,67,2018,143,B6,1171,LGA,FLL
9,12,2125,386,2258,396,B6,1734,JFK,BTV
1,1,2053,-2,2254,4,MQ,4573,LGA,DTW
10,7,2317,113,131,114,EV,4682,EWR,SDF
11,12,702,-8,847,2,AA,305,LGA,ORD
7,5,1033,-1,1201,-5,EV,4662,EWR,RDU
2,12,1424,-6,1803,28,AA,883,EWR,DFW
5,29,755,-10,1043,-19,DL,1109,LGA,TPA
3,12,1918,53,2151,62,DL,1715,LGA,MSY
6,13,2032,183,2224,174,EV,4382,EWR,DTW
4,12,558,-2,917,23,B6,501,JFK,FLL
8,4,1411,-4,1610,-19,DL,673,EWR,ATL
10,18,2009,29,2125,25,EV,5714,JFK,IAD
3,31,1352,-7,1637,12,EV,5256,LGA,SAV
10,12,1020,-4,1210,-28,EV,4495,EWR,SAV
9,28,1642,-3,1930,-45,B6,415,JFK,SFO
4,18,1234,144,1351,146,MQ,3795,EWR,ORD
4,23,2322,142,24,123,UA,1548,EWR,BOS
9,20,1648,0,1852,-27,EV,4705,EWR,ATL
11,23,1001,31,1534,4,UA,15,EWR,HNL
2,20,951,-4,1221,1,MQ,4654,LGA,ATL
7,1,NA,NA,NA,NA,FL,721,LGA,CAK
1,30,1736,21,2027,8,DL,1585,LGA,MCO
8,8,604,-1,718,-2,WN,3574,EWR,MDW
9,18,1917,-3,2022,-33,9E,3555,LGA,BUF
9,30,1013,14,1228,21,US,2054,LGA,CLT
1,19,2237,-8,2343,-14,B6,128,JFK,BTV
4,28,652,12,928,6,B6,983,LGA,TPA
4,4,1502,52,1623,61,B6,1010,JFK,BOS
4,29,1908,-7,2218,2,B6,155,JFK,MCO
7,31,654,-6,1006,-3,DL,1879,LGA,FLL
12,1,1546,1,1758,-12,MQ,2963,JFK,CVG
1,15,1456,-3,1706,10,EV,4326,EWR,CLT
6,23,726,-4,1013,-32,VX,183,EWR,SFO
12,14,1612,22,2023,68,AA,1410,LGA,MIA
11,15,1445,-10,1602,-8,B6,118,JFK,BOS
6,7,1421,176,1550,149,EV,5386,EWR,MSP
2,2,1947,-3,2324,-11,B6,645,JFK,SFO
10,7,2001,199,2145,188,DL,1365,EWR,DTW
4,16,752,7,1039,-21,DL,183,JFK,SEA
5,3,1458,-2,1632,-8,MQ,4333,JFK,PIT
7,1,932,27,1134,22,DL,181,LGA,DTW
9,4,2000,-5,2110,-20,MQ,3604,EWR,ORD
6,10,1725,-2,2011,-29,UA,1266,EWR,LAX
4,29,622,2,821,28,EV,4342,EWR,RDU
1,21,900,-5,1208,-27,VX,407,JFK,LAX
2,23,1527,11,1851,9,UA,1736,EWR,SFO
6,12,1054,-6,1217,6,US,2124,LGA,BOS
10,28,806,-4,1109,1,DL,857,JFK,SAN
1,18,628,-2,844,-21,WN,135,LGA,DEN
2,21,1329,4,1746,-23,B6,705,JFK,SJU
11,29,1413,-7,1623,-21,UA,571,EWR,DEN
9,27,2008,-7,2133,-22,MQ,3535,JFK,CMH
7,21,449,-11,626,-14,US,1431,EWR,CLT
6,9,1452,-3,1635,-5,MQ,4172,JFK,CLE
2,11,1906,81,2209,87,B6,391,LGA,MCO
7,20,752,0,1040,-1,B6,163,JFK,SRQ
5,7,2010,-3,2226,-38,UA,1695,EWR,IAH
10,10,1642,-3,1911,-33,B6,283,JFK,MCO
11,10,1747,-13,1937,-7,EV,5451,LGA,PIT
4,2,1428,-5,1622,-23,DL,1819,LGA,MSP
3,3,1542,-3,1749,-14,DL,1942,EWR,ATL
7,11,542,-3,910,-11,B6,939,JFK,BQN
11,10,2051,-16,2205,-21,EV,4119,EWR,RIC
11,4,606,-4,717,-7,EV,6177,EWR,IAD
5,7,1949,-6,2059,-11,AA,1762,JFK,BOS
4,29,830,-5,1201,-34,DL,301,JFK,SJU
5,17,1908,0,2056,3,UA,1217,EWR,ORD
5,26,2240,-5,2347,-14,B6,30,JFK,ROC
12,8,825,-5,1121,15,F9,509,LGA,DEN
3,20,1252,-8,1417,-8,WN,3295,EWR,BNA
5,19,933,-12,1208,-32,B6,393,LGA,MCO
2,13,1540,25,1726,26,MQ,4333,JFK,PIT
11,1,1433,4,1741,4,B6,301,JFK,FLL
6,27,946,16,1218,-12,WN,1983,EWR,AUS
4,9,1252,-8,1444,-21,9E,3867,EWR,CVG
1,31,2037,77,2210,70,AA,359,LGA,ORD
